scn_name,line_id,bus0,bus1,type,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,cables,terrain_factor,num_parallel,v_ang_min,v_ang_max,v_nom,geom,topo
P119,29455,35202,32281.0,,AC,0.4998618755555556,0.0556888888888888,0,,5400,t,5400,inf,1,2031,40,1388.888888888889,6.0,6,1,2,-inf,inf,380.0,01020000000200000095D4A5FE52CE20404D6FCED35A9E4A40BC54C47A64D120404ADBB1F559984A40,01020000000200000095D4A5FE52CE20404D6FCED35A9E4A40BC54C47A64D120404ADBB1F559984A40
P119,29456,35202,34664.0,,AC,4.373791411111111,0.4872777777777777,0,,5400,t,5400,inf,1,2031,40,12152.77777777778,52.5,6,1,2,-inf,inf,380.0,01020000000200000095D4A5FE52CE20404D6FCED35A9E4A407D95034EDAA32140D7988AE6BE8D4A40,01020000000200000095D4A5FE52CE20404D6FCED35A9E4A407D95034EDAA32140D7988AE6BE8D4A40
P119,29457,34664,35359.0,,AC,2.774233409333333,0.3090733333333333,0,,5400,t,5400,inf,1,2031,40,7708.333333333333,33.3,6,1,2,-inf,inf,380.0,0102000000020000007D95034EDAA32140D7988AE6BE8D4A4022A85324A9812240A1F3FE79B28E4A40,0102000000020000007D95034EDAA32140D7988AE6BE8D4A4022A85324A9812240A1F3FE79B28E4A40
P124,29458,31318,31811.0,,AC,29.405282400000004,3.276,0,,1790,t,1790,inf,1,2031,40,163407.82122905029,117.0,3,1,1,-inf,inf,380.0,010200000002000000A8E8C3F2C34727408E3E75646E224A40D07BA0B65B08274005734508C0CA4940,010200000002000000A8E8C3F2C34727408E3E75646E224A40D07BA0B65B08274005734508C0CA4940
P124,29459,31811,23074.0,,AC,5.9564546400000005,0.6636,0,,1790,t,1790,inf,1,2029,40,33100.55865921787,23.7,3,1,1,-inf,inf,380.0,010200000002000000D07BA0B65B08274005734508C0CA494025647B88A1682740EED11BEE23B24940,010200000002000000D07BA0B65B08274005734508C0CA494025647B88A1682740EED11BEE23B24940
P124,29460,23074,31603.0,,AC,3.8453061600000007,0.4284,0,,1790,t,1790,inf,1,2028,40,21368.71508379888,15.3,3,1,1,-inf,inf,380.0,01020000000200000025647B88A1682740EED11BEE23B2494060D482460ACA274058F17C1A09B44940,01020000000200000025647B88A1682740EED11BEE23B2494060D482460ACA274058F17C1A09B44940
P133,29461,34082,34585.0,,AC,6.08165281925926,0.6775481481481481,0,,5400,t,5400,inf,1,2028,40,33796.2962962963,73.0,3,1,1,-inf,inf,380.0,01020000000200000017BC5BF6CD8422402811B119BA874940644B48EF3350214060F6162F894D4940,01020000000200000017BC5BF6CD8422402811B119BA874940644B48EF3350214060F6162F894D4940
P135,29462,31136,31053.0,,AC,3.732302004148148,0.4158103703703703,0,,5400,t,5400,inf,1,2031,40,20740.74074074074,44.8,3,1,1,-inf,inf,380.0,010200000002000000CD5D4B621FE121402C93419896334A40AAC9BEB1942421409012E79F780D4A40,010200000002000000CD5D4B621FE121402C93419896334A40AAC9BEB1942421409012E79F780D4A40
P135,29463,31053,35362.0,,AC,1.2663167514074074,0.1410785185185185,0,,5400,t,5400,inf,1,2031,40,7037.037037037037,15.2,3,1,1,-inf,inf,380.0,010200000002000000AAC9BEB1942421409012E79F780D4A4091EB4094845121401AE77E10E3FF4940,010200000002000000AAC9BEB1942421409012E79F780D4A4091EB4094845121401AE77E10E3FF4940
P150,29464,23074,34109.0,,AC,17.844231200000003,1.988,0,,1790,t,1790,inf,1,2031,40,99162.01117318436,71.0,3,1,1,-inf,inf,380.0,01020000000200000025647B88A1682740EED11BEE23B24940C9A41F9826782540A5ED6D0A58B84940,01020000000200000025647B88A1682740EED11BEE23B24940C9A41F9826782540A5ED6D0A58B84940
P150,29465,34109,33754.0,,AC,16.587595200000003,1.848,0,,1790,t,1790,inf,1,2029,40,92178.77094972068,66.0,3,1,1,-inf,inf,380.0,010200000002000000C9A41F9826782540A5ED6D0A58B84940718416231A3F26405CA54CC4CA7F4940,010200000002000000C9A41F9826782540A5ED6D0A58B84940718416231A3F26405CA54CC4CA7F4940
P159,29466,33902,8910.0,,AC,3.2672536000000005,0.364,0,,1790,t,1790,inf,1,2029,40,18156.424581005587,13.0,3,1,1,-inf,inf,380.0,01020000000200000074133514B8D62040D339E7B41DD14840C6466AEBF1C82040A304A2CCABC84840,01020000000200000074133514B8D62040D339E7B41DD14840C6466AEBF1C82040A304A2CCABC84840
P159,29467,8910,34001.0,,AC,1.256636,0.14,0,,1790,t,1790,inf,1,2029,40,6983.240223463687,5.0,3,1,1,-inf,inf,380.0,010200000002000000C6466AEBF1C82040A304A2CCABC84840B62BE4390BD12040E67A81EFA9C34840,010200000002000000C6466AEBF1C82040A304A2CCABC84840B62BE4390BD12040E67A81EFA9C34840
P161,29468,32221,32219.0,,AC,0.7539816000000001,0.084,0,,1790,t,1790,inf,1,2029,40,4189.944134078212,3.0,3,1,1,-inf,inf,380.0,010200000002000000FB233CDADBEA21402FCE60E4920A4940800CB7B5A0FA21407788AA3FB7074940,010200000002000000FB233CDADBEA21402FCE60E4920A4940800CB7B5A0FA21407788AA3FB7074940
P161,29469,32219,30972.0,,AC,5.277871200000001,0.588,0,,1790,t,1790,inf,1,2028,40,29329.608938547484,21.0,3,1,1,-inf,inf,380.0,010200000002000000800CB7B5A0FA21407788AA3FB7074940DFD322A2678B21406BC81BDABEFC4840,010200000002000000800CB7B5A0FA21407788AA3FB7074940DFD322A2678B21406BC81BDABEFC4840
P170,29470,32535,32815.0,,AC,8.545124800000002,0.952,0,,1790,t,1790,inf,1,2028,40,47486.03351955307,34.0,3,1,1,-inf,inf,380.0,0102000000020000009DAB429D5EFC1B40DB44F0980DB04840E43273CEC3171B402DDF7AEB41A54840,0102000000020000009DAB429D5EFC1B40DB44F0980DB04840E43273CEC3171B402DDF7AEB41A54840
P170,29471,32815,43767.0,,AC,3.2672536000000005,0.364,0,,1790,t,1790,inf,1,2030,40,18156.424581005587,13.0,3,1,1,-inf,inf,380.0,010200000002000000E43273CEC3171B402DDF7AEB41A54840534F48BB7E3E0940CC7102F982674740,010200000002000000E43273CEC3171B402DDF7AEB41A54840534F48BB7E3E0940CC7102F982674740
P175,29472,34124,35036.0,,AC,1.2496546888888889,0.1392222222222222,0,,5400,t,5400,inf,1,2030,40,3472.2222222222226,15.0,6,1,2,-inf,inf,380.0,010200000002000000BDBC904EB14B2040B1575F4E22C84A40F59412AD99202040CE844FD423C74A40,010200000002000000BDBC904EB14B2040B1575F4E22C84A40F59412AD99202040CE844FD423C74A40
P175,29473,34124,31026.0,,AC,2.999171253333333,0.3341333333333333,0,,5400,t,5400,inf,1,2029,40,8333.333333333334,36.0,6,1,2,-inf,inf,380.0,010200000002000000BDBC904EB14B2040B1575F4E22C84A402543FE540A1B2040DB499A267CAA4A40,010200000002000000BDBC904EB14B2040B1575F4E22C84A402543FE540A1B2040DB499A267CAA4A40
P176,29474,34710,43767.0,,AC,4.5238896,0.504,0,,1790,t,1790,inf,1,2029,40,25139.664804469277,18.0,3,1,1,-inf,inf,380.0,010200000002000000EF63BA5394031F40B2E44CB0B70C4840534F48BB7E3E0940CC7102F982674740,010200000002000000EF63BA5394031F40B2E44CB0B70C4840534F48BB7E3E0940CC7102F982674740
P200,29475,31332,2344.0,,AC,4.0212352000000005,0.448,0,,1790,t,1790,inf,1,2026,40,11173.1843575419,16.0,6,1,2,-inf,inf,380.0,010200000002000000FA9F9B6CAFD419404D0C6CFE8C6F494014C9FC48B6971A4036A33039FF6E4940,010200000002000000FA9F9B6CAFD419404D0C6CFE8C6F494014C9FC48B6971A4036A33039FF6E4940
P204,29476,31716,43763.0,,AC,1.0053088,0.112,0,,1790,t,1790,inf,1,2027,40,5586.592178770949,4.0,3,1,1,-inf,inf,380.0,010200000002000000970A3A0F8584204018A0BDC12DD147408239AA1C786A20402871FE2C66694740,010200000002000000970A3A0F8584204018A0BDC12DD147408239AA1C786A20402871FE2C66694740
P206,29477,31241,33704.0,,AC,11.485653040000004,1.2796,0,,1790,t,1790,inf,1,2030,40,31913.40782122905,45.7,6,1,2,-inf,inf,380.0,010200000002000000BCDCE6B2C6D92240E5C9978F3F084840C95CD4E92E8B22403C56C5EF0DF54740,010200000002000000BCDCE6B2C6D92240E5C9978F3F084840C95CD4E92E8B22403C56C5EF0DF54740
P206,29478,33704,33333.0,,AC,9.52530088,1.0612,0,,1790,t,1790,inf,1,2032,40,26466.480446927373,37.9,6,1,2,-inf,inf,380.0,010200000002000000C95CD4E92E8B22403C56C5EF0DF547402F9CCAE819B92140F76C114639E74740,010200000002000000C95CD4E92E8B22403C56C5EF0DF547402F9CCAE819B92140F76C114639E74740
P206,29479,33333,31716.0,,AC,14.17485408,1.5792,0,,1790,t,1790,inf,1,2032,40,39385.47486033519,56.4,6,1,2,-inf,inf,380.0,0102000000020000002F9CCAE819B92140F76C114639E74740970A3A0F8584204018A0BDC12DD14740,0102000000020000002F9CCAE819B92140F76C114639E74740970A3A0F8584204018A0BDC12DD14740
P211,29480,34585,31040.0,,AC,4.248825942222222,0.4733555555555555,0,,5400,t,5400,inf,1,2032,40,23611.111111111117,51.0,3,1,1,-inf,inf,380.0,010200000002000000644B48EF3350214060F6162F894D494074E0E19FB19E2140BAD4F3780E1A4940,010200000002000000644B48EF3350214060F6162F894D494074E0E19FB19E2140BAD4F3780E1A4940
P212,29481,31407,31085.0,,AC,6.08165281925926,0.6775481481481481,0,,5400,t,5400,inf,1,2031,40,33796.2962962963,73.0,3,1,1,-inf,inf,380.0,010200000002000000E8D5F5D4224022406C9F51D6E5444A401FBCC70EC5C722406F19DC796A034A40,010200000002000000E8D5F5D4224022406C9F51D6E5444A401FBCC70EC5C722406F19DC796A034A40
P212,29482,31085,32252.0,,AC,2.6409369091851853,0.2942229629629629,0,,5400,t,5400,inf,1,2040,40,14675.925925925929,31.7,3,1,1,-inf,inf,380.0,0102000000020000001FBCC70EC5C722406F19DC796A034A40FF0DF901CB742240269E257EFEE74940,0102000000020000001FBCC70EC5C722406F19DC796A034A40FF0DF901CB742240269E257EFEE74940
P212,29483,32252,34779.0,,AC,2.107750908592593,0.2348214814814814,0,,5400,t,5400,inf,1,2040,40,11712.962962962964,25.3,3,1,1,-inf,inf,380.0,010200000002000000FF0DF901CB742240269E257EFEE749404DAC5BD978C622402243F69903D24940,010200000002000000FF0DF901CB742240269E257EFEE749404DAC5BD978C622402243F69903D24940
P212,29484,34779,34965.0,,AC,3.840605410518519,0.4278762962962962,0,,5400,t,5400,inf,1,2040,40,21342.592592592595,46.1,3,1,1,-inf,inf,380.0,0102000000020000004DAC5BD978C622402243F69903D249403F08CA9CA92B234041CBF8806AAA4940,0102000000020000004DAC5BD978C622402243F69903D249403F08CA9CA92B234041CBF8806AAA4940
P212,29485,34965,34097.0,,AC,0.9080824072592594,0.1011681481481481,0,,5400,t,5400,inf,1,2040,40,5046.2962962962965,10.9,3,1,1,-inf,inf,380.0,0102000000020000003F08CA9CA92B234041CBF8806AAA494063E9A7D014072340DE24693C26A14940,0102000000020000003F08CA9CA92B234041CBF8806AAA494063E9A7D014072340DE24693C26A14940
P212,29486,34097,31595.0,,AC,2.4993093777777777,0.2784444444444444,0,,5400,t,5400,inf,1,2040,40,13888.88888888889,30.0,3,1,1,-inf,inf,380.0,01020000000200000063E9A7D014072340DE24693C26A149402F461126FE841B409EA2EB4772EB4940,01020000000200000063E9A7D014072340DE24693C26A149402F461126FE841B409EA2EB4772EB4940
P215,29487,31759,31761.0,,AC,12.28990008,1.3692,0,,1790,t,1790,inf,1,2040,40,68296.08938547486,48.9,3,1,1,-inf,inf,380.0,01020000000200000070709471215F2840A5351E9E73E84A409D495A60666D284041214071C40C4B40,01020000000200000070709471215F2840A5351E9E73E84A409D495A60666D284041214071C40C4B40
P215,29488,31761,35212.0,,AC,4.800349520000001,0.5348,0,,1790,t,1790,inf,1,2030,40,26675.97765363129,19.1,3,1,1,-inf,inf,380.0,0102000000020000009D495A60666D284041214071C40C4B401E4B473262E128403F7AE2310E044B40,0102000000020000009D495A60666D284041214071C40C4B401E4B473262E128403F7AE2310E044B40
P216,29489,31759,35264.0,,AC,16.537329760000002,1.8424,0,,1790,t,1790,inf,1,2030,40,91899.44134078213,65.8,3,1,1,-inf,inf,380.0,01020000000200000070709471215F2840A5351E9E73E84A40AFF8964B40492A40837E727E2AF44A40,01020000000200000070709471215F2840A5351E9E73E84A40AFF8964B40492A40837E727E2AF44A40
P216,29490,35264,32123.0,,AC,6.082118240000001,0.6776,0,,1790,t,1790,inf,1,2033,40,33798.882681564246,24.2,3,1,1,-inf,inf,380.0,010200000002000000AFF8964B40492A40837E727E2AF44A405CFB7C5EB6CC2A4020D75877B0E54A40,010200000002000000AFF8964B40492A40837E727E2AF44A405CFB7C5EB6CC2A4020D75877B0E54A40
P216,29491,32123,35283.0,,AC,15.5822864,1.736,0,,1790,t,1790,inf,1,2033,40,86592.17877094971,62.0,3,1,1,-inf,inf,380.0,0102000000020000005CFB7C5EB6CC2A4020D75877B0E54A4089C007183F112C4033455E84F6C04A40,0102000000020000005CFB7C5EB6CC2A4020D75877B0E54A4089C007183F112C4033455E84F6C04A40
P221,29492,31759,43774.0,,DC,4.358956125,0.809375,0,,700,t,700,inf,1,2030,40,37500.0,35.0,2,1,1,-inf,inf,,01020000000200000070709471215F2840A5351E9E73E84A40876D2A0613473040B8F2AE1ACBAD4E40,01020000000200000070709471215F2840A5351E9E73E84A40876D2A0613473040B8F2AE1ACBAD4E40
P222,29493,30878,31293.0,,AC,3.915584691851852,0.4362296296296296,0,,5400,t,5400,inf,1,2035,40,10879.62962962963,47.0,6,1,2,-inf,inf,380.0,010200000002000000DDCC9238A6BD2640B531498A4F2548405BDD9FFD7EBC2740FC5BCB84781A4840,010200000002000000DDCC9238A6BD2640B531498A4F2548405BDD9FFD7EBC2740FC5BCB84781A4840
P223,29494,31759,34679.0,,AC,3.757295097925926,0.4185948148148148,0,,5400,t,5400,inf,1,2029,40,20879.62962962963,45.1,3,1,1,-inf,inf,380.0,01020000000200000070709471215F2840A5351E9E73E84A4069FA5D97AE652740CEAB9CBE22C94A40,01020000000200000070709471215F2840A5351E9E73E84A4069FA5D97AE652740CEAB9CBE22C94A40
P223,29495,34679,31614.0,,AC,2.099419877333333,0.2338933333333333,0,,5400,t,5400,inf,1,2030,40,11666.666666666668,25.2,3,1,1,-inf,inf,380.0,01020000000200000069FA5D97AE652740CEAB9CBE22C94A406CA4AC1BBEBD2640FF54E83DE4CC4A40,01020000000200000069FA5D97AE652740CEAB9CBE22C94A406CA4AC1BBEBD2640FF54E83DE4CC4A40
P223,29496,31614,30978.0,,AC,6.389900975851853,0.7118896296296296,0,,5400,t,5400,inf,1,2030,40,35509.25925925926,76.7,3,1,1,-inf,inf,380.0,0102000000020000006CA4AC1BBEBD2640FF54E83DE4CC4A40241E603E51D42440AD001AC5CFB44A40,0102000000020000006CA4AC1BBEBD2640FF54E83DE4CC4A40241E603E51D42440AD001AC5CFB44A40
P225,29497,32779,32780.0,,AC,0.6664825007407408,0.0742518518518518,0,,5400,t,5400,inf,1,2030,40,1234.567901234568,8.0,9,1,3,-inf,inf,380.0,0102000000020000007E186A56117128403C15854CF94A4840242EFE2701982840E9B29F39AF4D4840,0102000000020000007E186A56117128403C15854CF94A4840242EFE2701982840E9B29F39AF4D4840
P227,29498,33618,30978.0,,AC,20.106176,2.24,0,,1790,t,1790,inf,1,2030,40,55865.92178770949,80.0,6,1,2,-inf,inf,380.0,0102000000020000009974C7EB2A482540157F9E59B0F54A40241E603E51D42440AD001AC5CFB44A40,0102000000020000009974C7EB2A482540157F9E59B0F54A40241E603E51D42440AD001AC5CFB44A40
P228,29499,31407,31838.0,,AC,20.709361280000003,2.3072000000000004,0,,1790,t,1790,inf,1,2040,40,57541.89944134079,82.4,6,1,2,-inf,inf,380.0,010200000002000000E8D5F5D4224022406C9F51D6E5444A407C5BC0291BD62340AD662204A4304A40,010200000002000000E8D5F5D4224022406C9F51D6E5444A407C5BC0291BD62340AD662204A4304A40
P228,29500,31838,34776.0,,AC,3.920704320000001,0.4368,0,,1790,t,1790,inf,1,2032,40,10893.854748603351,15.6,6,1,2,-inf,inf,380.0,0102000000020000007C5BC0291BD62340AD662204A4304A407AF8146FE02C244077F8AD0956284A40,0102000000020000007C5BC0291BD62340AD662204A4304A407AF8146FE02C244077F8AD0956284A40
P252,29501,30931,1026.0,,AC,1.0053088,0.112,0,,1790,t,1790,inf,1,2032,40,5586.592178770949,4.0,3,1,1,-inf,inf,380.0,0102000000020000004725128F580C2B40025721E394444A4075DB74BAE2142B4011DF2EA0BC3F4A40,0102000000020000004725128F580C2B40025721E394444A4075DB74BAE2142B4011DF2EA0BC3F4A40
P252,29502,1026,30930.0,,AC,1.0053088,0.112,0,,1790,t,1790,inf,1,2032,40,5586.592178770949,4.0,3,1,1,-inf,inf,380.0,01020000000200000075DB74BAE2142B4011DF2EA0BC3F4A4056A4401F23032B40D5174651A63C4A40,01020000000200000075DB74BAE2142B4011DF2EA0BC3F4A4056A4401F23032B40D5174651A63C4A40
P302,29503,33771,33758.0,,AC,11.5610512,1.288,0,,1790,t,1790,inf,1,2035,40,64245.81005586592,46.0,3,1,1,-inf,inf,380.0,010200000002000000CAA8BC88D2E422403BEE86BC8DCB48406C936C0A052F22407FDFE211B6A54840,010200000002000000CAA8BC88D2E422403BEE86BC8DCB48406C936C0A052F22407FDFE211B6A54840
P306,29504,31261,32308.0,,AC,9.8017608,1.092,0,,1790,t,1790,inf,1,2030,40,54469.273743016754,39.0,3,1,1,-inf,inf,380.0,010200000002000000D656B3399B4D2240B2A3A435629248400527BE50431722408C58D73994734840,010200000002000000D656B3399B4D2240B2A3A435629248400527BE50431722408C58D73994734840
P313,29505,31808,43762.0,,AC,3.769908000000001,0.42,0,,1790,t,1790,inf,1,2035,40,20949.72067039106,15.0,3,1,1,-inf,inf,380.0,010200000002000000C3D2DB1575201A401C53260FED3149404E64524CD2311340CC4335CC205F4940,010200000002000000C3D2DB1575201A401C53260FED3149404E64524CD2311340CC4335CC205F4940
P315,29506,32669,35336.0,,AC,23.624756800000004,2.632,0,,1790,t,1790,inf,1,2035,40,65642.45810055865,94.0,6,1,2,-inf,inf,380.0,0102000000020000008837D2B3A33B1D40B33FCE7D073D4A404BADE46885231C4086EAF72ACD194A40,0102000000020000008837D2B3A33B1D40B33FCE7D073D4A404BADE46885231C4086EAF72ACD194A40
P328,29507,35036,43769.0,,DC,12.454160357142856,2.3125,0,,1400,t,1400,inf,1,2034,40,71428.57142857143,200.0,3,1,1,-inf,inf,380.0,010200000002000000F59412AD99202040CE844FD423C74A400DA2B316649CFFBF7EDA52731BA44A40,010200000002000000F59412AD99202040CE844FD423C74A400DA2B316649CFFBF7EDA52731BA44A40
P330,29508,13093,33771.0,,AC,10.63114056,1.1844,0,,1790,t,1790,inf,1,2025,40,59078.21229050279,42.3,3,1,1,-inf,inf,380.0,0102000000020000005FCF7C7324F823407AC0E1AA57CD4840CAA8BC88D2E422403BEE86BC8DCB4840,0102000000020000005FCF7C7324F823407AC0E1AA57CD4840CAA8BC88D2E422403BEE86BC8DCB4840
P355,29509,33678,34940.0,,AC,8.922115600000001,0.994,0,,1790,t,1790,inf,1,2035,40,24790.502793296087,35.5,6,1,2,-inf,inf,380.0,010200000002000000F76CE8F3996B2B4009D1691102454A40E9D7606311442C405AEE1256B6384A40,010200000002000000F76CE8F3996B2B4009D1691102454A40E9D7606311442C405AEE1256B6384A40
P355,29510,34940,32509.0,,AC,12.66689088,1.4112,0,,1790,t,1790,inf,1,2035,40,35195.530726256984,50.4,6,1,2,-inf,inf,380.0,010200000002000000E9D7606311442C405AEE1256B6384A40EF0BD66237352D403B7926F661164A40,010200000002000000E9D7606311442C405AEE1256B6384A40EF0BD66237352D403B7926F661164A40
P355,29511,32509,35257.0,,AC,9.826893520000002,1.0948,0,,1790,t,1790,inf,1,2035,40,27304.469273743016,39.1,6,1,2,-inf,inf,380.0,010200000002000000EF0BD66237352D403B7926F661164A40616E7F0EFEDA2C407C7EB673D1F14940,010200000002000000EF0BD66237352D403B7926F661164A40616E7F0EFEDA2C407C7EB673D1F14940
P359,29512,31846,31318.0,,AC,9.2991064,1.036,0,,1790,t,1790,inf,1,2035,40,51675.977653631286,37.0,3,1,1,-inf,inf,380.0,010200000002000000334D63EE7B74274097CEED40C9484A40A8E8C3F2C34727408E3E75646E224A40,010200000002000000334D63EE7B74274097CEED40C9484A40A8E8C3F2C34727408E3E75646E224A40
P367,29513,31906,43771.0,,AC,6.534507200000001,0.728,0,,1790,t,1790,inf,1,2030,40,36312.84916201117,26.0,3,1,1,-inf,inf,380.0,0102000000020000003BB7C6C29EE51C40910BBE69CAAC4A402485ADD4AE34164077FF069BE82F4A40,0102000000020000003BB7C6C29EE51C40910BBE69CAAC4A402485ADD4AE34164077FF069BE82F4A40
P402,29514,33506,32238.0,,AC,31.667227200000003,3.528,0,,1790,t,1790,inf,1,2035,40,175977.65363128492,126.0,3,1,1,-inf,inf,380.0,010200000002000000D6844A5DC18F1F40BEC22E8D93234A40BF5A4F400ED61E407B1A207696D64940,010200000002000000D6844A5DC18F1F40BEC22E8D93234A40BF5A4F400ED61E407B1A207696D64940
P403,29515,32683,31254.0,,AC,3.8955716,0.434,0,,1790,t,1790,inf,1,2033,40,21648.04469273743,15.5,3,1,1,-inf,inf,380.0,0102000000020000003E5C1AD9FCAB1C402630F33BD5B1494006EE8A2A0D161D403F40F7E5CCA64940,0102000000020000003E5C1AD9FCAB1C402630F33BD5B1494006EE8A2A0D161D403F40F7E5CCA64940
P403,29516,31254,33096.0,,AC,2.3876084000000004,0.266,0,,1790,t,1790,inf,1,2033,40,13268.156424581004,9.5,3,1,1,-inf,inf,380.0,01020000000200000006EE8A2A0D161D403F40F7E5CCA649400D7C6FDCCBEE1C40114C5BFEC29D4940,01020000000200000006EE8A2A0D161D403F40F7E5CCA649400D7C6FDCCBEE1C40114C5BFEC29D4940
P406,29517,7406,7069.0,,AC,2.513272,0.28,0,,1790,t,1790,inf,1,2033,40,13966.480446927371,10.0,3,1,1,-inf,inf,380.0,0102000000020000000A7F2B7EF84E1A400D080841A2E248408B198634CFFE19401DCEFC6A0EDE4840,0102000000020000000A7F2B7EF84E1A400D080841A2E248408B198634CFFE19401DCEFC6A0EDE4840
P408,29518,33500,32720.0,,AC,3.2672536000000005,0.364,0,,1790,t,1790,inf,1,2027,40,18156.424581005587,13.0,3,1,1,-inf,inf,380.0,010200000002000000A1D3210DBF801C40425E8DFE7AB9494027197EB0ADB71C4038607D1271BC4940,010200000002000000A1D3210DBF801C40425E8DFE7AB9494027197EB0ADB71C4038607D1271BC4940
P408,29519,32720,32683.0,,AC,2.7645992,0.308,0,,1790,t,1790,inf,1,2035,40,15363.128491620111,11.0,3,1,1,-inf,inf,380.0,01020000000200000027197EB0ADB71C4038607D1271BC49403E5C1AD9FCAB1C402630F33BD5B14940,01020000000200000027197EB0ADB71C4038607D1271BC49403E5C1AD9FCAB1C402630F33BD5B14940
P408,29520,2710,33500.0,,AC,8.293797600000001,0.924,0,,1790,t,1790,inf,1,2035,40,46089.38547486033,33.0,3,1,1,-inf,inf,380.0,010200000002000000E0FB1BB457C71C40205503835AC74940A1D3210DBF801C40425E8DFE7AB94940,010200000002000000E0FB1BB457C71C40205503835AC74940A1D3210DBF801C40425E8DFE7AB94940
P450,29521,35211,34773.0,,AC,0.82937976,0.0924,0,,1790,t,1790,inf,1,2035,40,4608.938547486033,3.3,3,1,1,-inf,inf,380.0,01020000000200000064CCA353DB3728402257A2F61AA04A40C30B6235F02C284049E2AE7D1FA04A40,01020000000200000064CCA353DB3728402257A2F61AA04A40C30B6235F02C284049E2AE7D1FA04A40
P450,29522,34773,32614.0,,AC,6.96176344,0.7756,0,,1790,t,1790,inf,1,2030,40,38687.150837988826,27.7,3,1,1,-inf,inf,380.0,010200000002000000C30B6235F02C284049E2AE7D1FA04A40B126B8F965B42740F703470F1E8B4A40,010200000002000000C30B6235F02C284049E2AE7D1FA04A40B126B8F965B42740F703470F1E8B4A40
P450,29523,32614,31846.0,,AC,16.8389224,1.876,0,,1790,t,1790,inf,1,2030,40,93575.4189944134,67.0,3,1,1,-inf,inf,380.0,010200000002000000B126B8F965B42740F703470F1E8B4A40334D63EE7B74274097CEED40C9484A40,010200000002000000B126B8F965B42740F703470F1E8B4A40334D63EE7B74274097CEED40C9484A40
P450,29524,31759,35264.0,,AC,9.27397368,1.0332,0,,1790,t,1790,inf,1,2030,40,51536.31284916201,36.9,3,1,1,-inf,inf,380.0,01020000000200000070709471215F2840A5351E9E73E84A40AFF8964B40492A40837E727E2AF44A40,01020000000200000070709471215F2840A5351E9E73E84A40AFF8964B40492A40837E727E2AF44A40
P450,29525,35264,35211.0,,AC,28.92776072,3.2228,0,,1790,t,1790,inf,1,2035,40,160754.18994413406,115.1,3,1,1,-inf,inf,380.0,010200000002000000AFF8964B40492A40837E727E2AF44A4064CCA353DB3728402257A2F61AA04A40,010200000002000000AFF8964B40492A40837E727E2AF44A4064CCA353DB3728402257A2F61AA04A40
P451,29526,31637,34154.0,,AC,5.5291984,0.616,0,,1790,t,1790,inf,1,2035,40,30726.256983240222,22.0,3,1,1,-inf,inf,380.0,010200000002000000494FDD929FF12C4011547269EDC64940FE6B7DE426042D4084446D76F4B44940,010200000002000000494FDD929FF12C4011547269EDC64940FE6B7DE426042D4084446D76F4B44940
P462,29527,31071,31248.0,,AC,2.8399973600000004,0.3164,0,,1790,t,1790,inf,1,2030,40,15782.122905027933,11.3,3,1,1,-inf,inf,380.0,0102000000020000004B8698EB61AB1840F885BC0CAA664940FC388A812334194006CF47AE1A6A4940,0102000000020000004B8698EB61AB1840F885BC0CAA664940FC388A812334194006CF47AE1A6A4940
P462,29528,31248,31290.0,,AC,3.1918554400000003,0.3555999999999999,0,,1790,t,1790,inf,1,2028,40,17737.430167597762,12.7,3,1,1,-inf,inf,380.0,010200000002000000FC388A812334194006CF47AE1A6A49400CAC5DB361DD1840E5D2C745C8744940,010200000002000000FC388A812334194006CF47AE1A6A49400CAC5DB361DD1840E5D2C745C8744940
P464,29529,13049,33004.0,,AC,0.92991064,0.1036,0,,1790,t,1790,inf,1,2028,40,2583.798882681564,3.7,6,1,2,-inf,inf,380.0,0102000000020000004A6018552B301B400F89D6E5EFAA4840F4703EA85B101B40704C8E7417AE4840,0102000000020000004A6018552B301B400F89D6E5EFAA4840F4703EA85B101B40704C8E7417AE4840
P464,29530,33004,32811.0,,AC,0.22619448,0.0252,0,,1790,t,1790,inf,1,2028,40,418.9944134078212,0.9,9,1,3,-inf,inf,380.0,010200000002000000F4703EA85B101B40704C8E7417AE48403B8A9BEFA7051B40D9763F0CB4AE4840,010200000002000000F4703EA85B101B40704C8E7417AE48403B8A9BEFA7051B40D9763F0CB4AE4840
P500,29531,32547,30972.0,,AC,7.414152400000001,0.8260000000000001,0,,1790,t,1790,inf,1,2028,40,41201.11731843576,29.5,3,1,1,-inf,inf,380.0,0102000000020000005E9CC64AEC2D2240851DAEB4F7FB4840DFD322A2678B21406BC81BDABEFC4840,0102000000020000005E9CC64AEC2D2240851DAEB4F7FB4840DFD322A2678B21406BC81BDABEFC4840
P501,29532,32238,33571.0,,AC,6.13238368,0.6832,0,,1790,t,1790,inf,1,2035,40,34078.212290502786,24.4,3,1,1,-inf,inf,380.0,010200000002000000BF5A4F400ED61E407B1A207696D64940B365F8DA0E9D1D40529862BB7DD24940,010200000002000000BF5A4F400ED61E407B1A207696D64940B365F8DA0E9D1D40529862BB7DD24940
