scn_name,line_id,bus0,bus1,type,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,cables,terrain_factor,num_parallel,v_ang_min,v_ang_max,v_nom,geom,topo,Project,Project_id,Startpoint,subst_name0,matching1%,matching2%,Coordinate0,Endpoint,subst_name1,Coordinate1,Voltage,s_nom.1,NOVA-Type,Comments,Coordinate1.1,Unnamed: 45,Unnamed: 46,Unnamed: 47,subst_name0.1
DC1a,29399,,,,DC,,,,,,,,,1,2027,40,,,,,,,,,,,BBPIG,1,Emden / Ost,,,,,Osterath,,,363.8142706,380,"2,4",Optimierung,6.625829004351699 51.26061129731316,6.625829004351699 51.26061129731316,,,Station Bochum
DC20,29400,,,,DC,,,,,,,,,1,2032,40,,,,,,,,,,,BBPIG,5a,Klein Rogahn,,,,,Landkreis Börde,,,173.7463303,380,2 GW,Errichtung einer Leitung: Neubau einer Trasse,9.108750523657129 52.577399355419985,9.108750523657129 52.577399355419985,,,Wasserkraftwerk Landesbergen
DC20,29401,,,,DC,,,,,,,,,1,2032,40,,,,,,,,,,,BBPIG,5a,Landkreis Börde,,,,,Isar,,,443.5622337,380,2 GW,Errichtung einer Leitung: Paral- lelneubau,12.296883821275578 48.60690994546696,12.296883821275578 48.60690994546696,,,Wasserkraftwerk Landesbergen
DC21,29402,,,,DC,,,,,,,,,1,2031,40,,,,,,,,,,,BBPIG,49,Wilhelmshaven 2,,,,,Region Hamm,,,618.2664249,380,2 GW,Errichtung einer Leitung: Neubau in neuer Trasse,13.150388922059184 48.97347729511028,13.150388922059184 48.97347729511028,,,Umspannwerk Regen
DC25,29403,,,,DC,,,,,,,,,1,2031,40,,,,,,,,,,,BBPIG,48,Heide / West,,,,,Polsum,,,228.701048,380,2 GW,Errichtung einer Leitung: Neubau in neuer Trasse,7.023309809364244 51.625703743245474,7.023309809364244 51.625703743245474,,,Station Bochum
DC31,29404,,,,DC,,,,,,,,,1,2035,40,,,,,,,,,,,,,Heide / West,,,,,Klein Rogahn,,,333.4920507,380,2 GW,Errichtung einer Leitung: Neubau in neuer Trasse,7.706358343076252 51.278581732413315,7.706358343076252 51.278581732413315,,,Elverlingsen
DC34,29405,,,,DC,,,,,,,,,1,2035,40,,,,,,,,,,,,,Suchraum Rastede,,,,,Bürstadt,,,505.7289556,380,2 GW,Errichtung einer Leitung: Neubau in neuer Trasse,8.419373160819056 49.63371907511068,8.419373160819056 49.63371907511068,,,Rastede
P20,29406,,,,AC,,,,,,,,,1,2030,40,,,6,,,,,,,,BBPIG,37,Emden / Ost,,,,,Halbemond,,,69.7830548,380,2629.6MVA,Errichtung einer Leitung: Neubau in neuer Trasse,7.264137656045865 53.561567947932154,7.264137656045865 53.561567947932154,,,Emden West
P22,29407,,,,AC,,,,,,,,,1,2025,40,,,6,,,,,,,,BBPIG,55,Elsfleth / West,,,,,Ganderkesee (über Niedervieland),,,25.31557106,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.695160795744286 53.092536123574995, Stromtragfähigkeit 4000A,8.695160795744286 53.092536123574995,,Niedervieland
P22,29408,31026,31763,,AC,,,,,,,,,1,2025,40,,30.06875387,,,,,,,,,BBPIG,54,Conneforde,Conneforde,100,100,8.052813201940419 53.33191378148668,Unterweser,Unterweser,8.474707083954415 53.42865120619339,30.06875387,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Spannungs- umstellung,8.474707083954415 53.42865120619339,8.474707083954415 53.42865120619339,,,Unterweser
P23,29409,31117,31750,,AC,,,,,,,,,1,2029,40,,28.81704604,6,,,,,,,,BBPIG,38,Dollern,Dollern,100,100,9.501790032393501 53.54281468005007,Alfstedt,Alfstedt,9.068813798412615 53.566635135292216,28.81704604,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,9.068813798412615 53.566635135292216, Stromtragfähigkeit 4000A,9.068813798412615 53.566635135292216,,Alfstedt
P23,29410,31750,31162,,AC,,,,,,,,,1,2029,40,,54.58993917,6,,,,,,,,BBPIG,38,Alfstedt,Alfstedt,100,100,9.068813798412615 53.566635135292216,Farge,Farge,8.518881857347315 53.20263529903492,54.58993917,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.518881857347315 53.20263529903492, Stromtragfähigkeit 4000A,8.518881857347315 53.20263529903492,,Farge
P23,29411,31162,,,AC,,,,,,,,,1,2029,40,,,6,,,,,,,,BBPIG,38,Farge,Farge,100,,8.518881857347315 53.20263529903492,Elsfleth / West,,,8.642302914,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.402976949446648 53.237146831320025, Stromtragfähigkeit 4000A,8.402976949446648 53.237146831320025,,Schaltanlage Elsfleth/West
P26,29412,31658,33668,,AC,,,,,,,,,1,2030,40,,3.202375895,6,,,,,,,,BBPIG,50,Brunsbüttel,Umspannwerk Kernkraftwerk Brunsbüttel,45.83,41.38,9.201683603864101 53.89581463892435,Büttel,Konverterstation Büttel,9.234935266519749 53.9168453029082,3.202375895,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,9.234935266519749 53.9168453029082, Stromtragfähigkeit 4000A,9.234935266519749 53.9168453029082,,Konverterstation Büttel
P26,29413,33668,,,AC,,,,,,,,,1,2030,40,,,6,,,,,,,,BBPIG,50,Büttel,Konverterstation Büttel,41.38,,9.234935266519749 53.9168453029082,Wilster/West,,,7.281767305,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,9.345190861245023 53.92350687586574, Stromtragfähigkeit 4000A,9.345190861245023 53.92350687586574,,Umspannwerk Wilster
P26,29414,,,,AC,,,,,,,,,1,2030,40,,,6,,,,,,,,BBPIG,50,Wilster/West,,,,,Stade / West,,,35.83172795,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,9.489805273447082 53.63250357479064, Stromtragfähigkeit 4000A,9.489805273447082 53.63250357479064,,Umspannwerk Zell
P33,29415,31318,33776,,AC,,,,,,,,,1,2032,40,,378.4692271,6,,,,,,,,BBPIG,10,Wolmirstedt,Umspannwerk Wolmirstedt,64.71,60,11.6401668419024 52.26899390911886,Helmstadt,Umspannwerk Helmstadt,8.967786606394846 49.31782228406299,378.4692271,380,2629.6MVA,Errichtung einer Leitung: Paral- lelneubau,8.967786606394846 49.31782228406299,8.967786606394846 49.31782228406299,,,Umspannwerk Zell
P33,29416,33776,,,AC,,,,,,,,,1,2032,40,,,6,,,,,,,,BBPIG,10,Helmstadt,Umspannwerk Helmstadt,60,,8.967786606394846 49.31782228406299,Gleidingen / Hallendorf,,,340.4791388,380,2629.6MVA,Errichtung einer Leitung: Paral- lelneubau,10.41954069426422 52.23696069402375,10.41954069426422 52.23696069402375,,,Gleidingen 220 kV
P33,29417,,,,AC,,,,,,,,,1,2032,40,,,6,,,,,,,,BBPIG,10,Gleidingen / Hallendorf,,,,,Kreuzung M24b/ TTG-006,,,380,2629.6MVA,Errichtung einer Leitung: Paral- lelneubau,Stromtragfähigkeit 4000A,,,,,Gleidingen 220 kV
P33,29418,,,,AC,,,,,,,,,1,2032,40,,,6,,,,,,,,BBPIG,10,Kreuzung M24b/ TTG-006,,,,,Mehrum / Nord,,,24.26544895,380,2629.6MVA,Errichtung einer Leitung: Paral- lelneubau,10.087649794874086 52.315125665613714,10.087649794874086 52.315125665613714,,,Umspannwerk Mehrum
P37,29419,33753,35330,,AC,,,,,,,,,1,2026,40,,51.72986165,,,,,,,,,BBPIG,12,Vieselbach,Umspannwerk Vieselbach,62.5,100,11.12324628496046 50.99837545149305,Eisenach,Eisenach,10.386346317195237 51.00214547439807,51.72986165,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,10.386346317195237 51.00214547439807,  Stromtragfähigkeit 4000A,10.386346317195237 51.00214547439807,,Umspannwerk Zell
P37,29420,35330,31544,,AC,,,,,,,,,1,2026,40,,45.96425868,,,,,,,,,BBPIG,12,Eisenach,Eisenach,100,100,10.386346317195237 51.00214547439807,Mecklar,Mecklar,9.746026530326525 50.9174270688464,45.96425868,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.746026530326525 50.9174270688464, Stromtragfähigkeit 4000A,9.746026530326525 50.9174270688464,,Mecklar
P43,29421,31544,33828,,AC,,,,,,,,,1,2031,40,,43.28324418,6,,,,,,,,BBPIG,17,Mecklar,Mecklar,100,100,9.746026530326525 50.9174270688464,Dipperz,Dipperz,9.774150580638903 50.52874938048326,43.28324418,380,2629.6MVA,Errichtung einer Leitung: Paral- lelneubau,9.774150580638903 50.52874938048326,9.774150580638903 50.52874938048326,,,Dipperz
P43,29422,33828,,,AC,,,,,,,,,1,2031,40,,,6,,,,,,,,BBPIG,17,Dipperz,Dipperz,100,,9.774150580638903 50.52874938048326,Bergrheinfeld / West,,,66.03603194,380,2629.6MVA,Errichtung einer Leitung: Neubau in neuer Trasse,10.16030331266777 49.98915674945729,10.16030331266777 49.98915674945729,,,Umspannwerk Bergrheinfeld
P51,29423,32376,32418,,AC,,,,,,,,,1,2030,40,,40.60545894,,,,,,,,,BBPIG,22,Großgartach,Süwag-Umspannwerk Großgartach,55,62.5,9.143177240658266 49.14352562982289,Endersbach,Umspannwerk Endersbach,9.377588757620794 48.81260496555262,40.60545894,380,,"Errichtung einer Leitung: Ersatzneubau
Errichtung einer Leitung: Paral- lelneubau",9.377588757620794 48.81260496555262,9.377588757620794 48.81260496555262,,,Umspannwerk Zell
P52,29424,,,,AC,,,,,,,,,1,2030,40,,,,,,,,,,,BBPIG,40,Neuravensburg,,,,,Sigmarszell/Bundes- grenze (AT),,,380,,Errichtung einer Leitung: Ersatz- neubau,,,,,,Umspannwerk Neubrandenburg
P53,29425,,,,AC,,,,,,,,,1,2029,40,,,6,,,,,,,,BBPIG,41,Raitersaich/West,,,,,Ludersheim,,,483.9738543,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,11.327144234189406 49.394009068261695,11.327144234189406 49.394009068261695,,,Umspannwerk Zell
P53,29426,35354,31176,,AC,,,,,,,,,1,2029,40,,70.52708944,6,,,,,,,,BBPIG,41,Ludersheim,Umspannwerk Ludersheim,62.5,57.14,11.327144234189406 49.394009068261695,Sittling,Umspannwerk Sittling,11.79241389202698 48.83822405009197,70.52708944,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,11.79241389202698 48.83822405009197,11.79241389202698 48.83822405009197,,,Umspannwerk Zell
P53,29427,31176,,,AC,,,,,,,,,1,2029,40,,,6,,,,,,,,BBPIG,41,Sittling,Umspannwerk Sittling,57.14,,11.79241389202698 48.83822405009197,Suchraum Stadt Rottenburg/Gemeinde Neufahrn,,,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,Stromtragfähigkeit 4000A,,,,,Umspannwerk Zell
P53,29428,,,,AC,,,,,,,,,1,2029,40,,,6,,,,,,,,BBPIG,41,Suchraum Stadt Rottenburg/Gemeinde Neufahrn,,,,,Altheim,,,42.21880207,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,12.220835400057918 48.58573299883071,12.220835400057918 48.58573299883071,,,Umspannwerk Zell
P72,29429,,,,AC,,,,,,,,,1,2027,40,,,6,,,,,,,,BBPIG,42,Lübeck / West,,,,,Siems,,,568.7703883,380,,Errichtung einer Leitung: Ersatz- neubau,10.760835327266594 53.90974536464864,10.760835327266594 53.90974536464864,,,Umspannwerk Lübeck
P72,29430,32760,35568,,AC,,,,,,,,,1,2027,40,,43.69319719,6,,,,,,,,BBPIG,42,Siems,Umspannwerk Siems,45.45,32,10.760835327266594 53.90974536464864,Göhl,Umspannwerk Göhl Wind,10.932816365275096 54.28905579744723,43.69319719,380,,Errichtung einer Leitung: Neubau in neuer Trasse,10.932816365275096 54.28905579744723,10.932816365275096 54.28905579744723,,,Umspannwerk Göhl Wind
P74,29431,31681,32585,,AC,,,,,,,,,1,2030,40,,62.5156403,,,,,,,,,TYNDP,47,Vöhringen,Vöhringen LEW,81.82,50,10.083751340058905 48.268867496576966,Leupolz,Umspannanlage Leupolz,10.362499738474474 47.73865994398536,62.5156403,380,,"Errichtung einer Leitung: Ersatzneubau;
Änderung oder Erweiterung einer Leitung:
Zu- oder Umbeseilung",10.362499738474474 47.73865994398536,10.362499738474474 47.73865994398536,,,Umspannanlage Brauweiler
P74,29432,32585,,,AC,,,,,,,,,1,2030,40,,,,,,,,,,,TYNDP,47,Leupolz,Umspannanlage Leupolz,50,,10.362499738474474 47.73865994398536,Punkt Bundesgrenze (AT),,,380,,"Errichtung einer Leitung: Ersatzneubau;
Änderung oder Erweiterung einer Leitung:
Zu- oder Umbeseilung",Spannungsumstellung mit Stromkreisauflage/Umbeseilung  ,,,,,Umspannanlage Brauweiler
P84,29433,,,,AC,,,,,,,,,1,2032,40,,,,,,,,,,,BBPIG,51,Hamburg Nord,,,,,Hamburg/Ost,,,647.2236025,380,,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,10.15820424005784 53.555410330604104,10.15820424005784 53.555410330604104,,,Hamburg Nord
P84,29434,30998,35280,,AC,,,,,,,,,1,2032,40,,23.50074166,12,,,,,,,,BBPIG,51,Hamburg/Ost,Hamburg/Ost,100,53.85,10.15820424005784 53.555410330604104,Krümmel,Umspannwerk Krümmel,10.418299361545674 53.412165498625626,23.50074166,380,,Errichtung einer Leitung: Ersatz- neubau,10.418299361545674 53.412165498625626,10.418299361545674 53.412165498625626,,,Umspannwerk Zell
P112,29435,31211,,,AC,,,,,,,,,1,2030,40,,,6,,,,,,,,BBPIG,32,Pleinting,Umspannwerk Pleinting,60,,13.103170798561646 48.666822143269734,St.Peter,,,443.6182888,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.020290393908658 50.92361692922066,8.020290393908658 50.92361692922066,,,Umspannwerk Zell
P112,29436,,,,AC,,,,,,,,,1,2030,40,,,6,,,,,,,,BBPIG,32,St.Peter,,,,,Pirach,,,63.34296575,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,12.747462532231154 48.1487453438436,12.747462532231154 48.1487453438436,,,Umspannwerk Zell
P113,29437,35280,31456,,AC,,,,,,,,,1,2031,40,,21.61134707,6,,,,,,,,BBPIG,58,Krümmel,Umspannwerk Krümmel,53.85,57.14,10.418299361545674 53.412165498625626,Lüneburg,Umspannwerk Lüneburg,10.37889424775347 53.219418968974026,21.61134707,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,10.37889424775347 53.219418968974026,10.37889424775347 53.219418968974026,,,Umspannwerk Zell
P113,29438,31456,31458,,AC,,,,,,,,,1,2031,40,,25.15676851,6,,,,,,,,BBPIG,58,Lüneburg,Umspannwerk Lüneburg,57.14,100,10.37889424775347 53.219418968974026,Stadorf,Stadorf,10.38154437005121 52.993374103119166,25.15676851,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,10.38154437005121 52.993374103119166,10.38154437005121 52.993374103119166,,,Umspannwerk Zell
P113,29439,31458,31062,,AC,,,,,,,,,1,2031,40,,78.87277616,6,,,,,,,,BBPIG,58,Stadorf,Stadorf,100,58.82,10.38154437005121 52.993374103119166,Wahle,Wahle 380 kV,10.365338662586142 52.28466156477866,78.87277616,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,10.365338662586142 52.28466156477866,10.365338662586142 52.28466156477866,,,Umspannwerk Walzwerk (UWWW)
P116,29440,31117,,,AC,,,,,,,,,1,2033,40,,,6,,,,,,,,BBPIG,57,Dollern,Dollern,100,,9.501790032393501 53.54281468005007,Samtgemeinde Sottrum,,,50.62139369,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,9.249511097600784 53.11377011761198,9.249511097600784 53.11377011761198,,,Sottrum
P116,29441,,,,AC,,,,,,,,,1,2033,40,,,6,,,,,,,,BBPIG,57,Samtgemeinde Sottrum,,,,,Wechold,,,80.40675559,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,9.145084451718349 52.85279753893464,9.145084451718349 52.85279753893464,,,Sottrum
P116,29442,31503,,,AC,,,,,,,,,1,2033,40,,,6,,,,,,,,BBPIG,57,Wechold,Wechold,100,,9.145084451718349 52.85279753893464,Punkt Landesbergen ,,,30.74476063,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,9.108750523657129 52.577399355419985,9.108750523657129 52.577399355419985,,,Wasserkraftwerk Landesbergen
P116,29443,,,,AC,,,,,,,,,1,2033,40,,,6,,,,,,,,BBPIG,57,Landesbergen (Steyerberg),,,,,Ovenstädt,,,51.94577004,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.939692565631868 52.40303328706645,8.939692565631868 52.40303328706645,,,Wasserkraftwerk Landesbergen
P119,29444,31026,,,AC,,,,,,,,,1,2031,40,,,6,,,,,,,,BBPIG,56,Conneforde,Conneforde,100,,8.052813201940419 53.33191378148668,Suchraum Rastede,,,11.88101443,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.183735321635314 53.259497432762444,8.183735321635314 53.259497432762444,,,Rastede
P119,29445,,,,AC,,,,,,,,,1,2031,40,,,6,,,,,,,,BBPIG,56,Suchraum Rastede,,,,,Elsfleth /West,,,25.62518671,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.402976949446648 53.237146831320025,8.402976949446648 53.237146831320025,,,Schaltanlage Kraftwerk Häusern
P119,29446,,,,AC,,,,,,,,,1,2031,40,,,6,,,,,,,,BBPIG,56,Elsfleth /West,,,,,Huntorf,,,16.90232894,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.408969723192392 53.19024535355,8.408969723192392 53.19024535355,,,Schaltanlage Kraftwerk Häusern
P119,29447,,,,AC,,,,,,,,,1,2031,40,,,6,,,,,,,,BBPIG,56,Elsfleth / West,,,,,Abzweig Blockland,,,31.40485052,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.820024908006184 53.10738832251962,8.820024908006184 53.10738832251962,,,Blockland
P119,29448,,,,AC,,,,,,,,,1,2031,40,,,6,,,,,,,,BBPIG,56,Abzweig Blockland,,,,,Samtgemeinde Sottrum,,,28.76951205,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,9.249511097600784 53.11377011761198,9.249511097600784 53.11377011761198,,,Sottrum
P124,29449,31318,31811,,AC,,,,,,,,,1,2028,40,,76.69272507,,,,,,,,,BBPIG,60,Wolmirstedt,Umspannwerk Wolmirstedt,64.71,71.43,11.6401668419024 52.26899390911886,Klostermansfeld,Umspannwerk Klostermansfeld,11.516324717607773 51.583985361014165,76.69272507,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,11.516324717607773 51.583985361014165,11.516324717607773 51.583985361014165,,,Umspannwerk Zell
P124,29450,31811,,,AC,,,,,,,,,1,2028,40,,,,,,,,,,,BBPIG,60,Klostermansfeld,Umspannwerk Klostermansfeld,71.43,,11.516324717607773 51.583985361014165, Schraplau / Obhausen,,,358.5859448,380,,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.245314775626282 48.70900261420076,9.245314775626282 48.70900261420076,,,Umspannwerk Scharnhausen
P124,29451,,,,AC,,,,,,,,,1,2028,40,,,,,,,,,,,BBPIG,60, Schraplau / Obhausen,,,,,Lauchstädt,,,32.86288179,380,,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,11.894609645338448 51.406527815825655,11.894609645338448 51.406527815825655,,,Umspannwerk Zell
P133,29452,31595,,,AC,,,,,,,,,1,2031,40,,,,,,,,,,,BBPIG,65,Borken,Station Borken,60,,6.879875750355082 51.83942507749201,Gießen / Nord,,,189.7468551,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.733842111542375 50.593013926201564, Stromtragfähigkeit 4000A,8.733842111542375 50.593013926201564,,Gießen/Ost
P135,29453,31136,31053,,AC,,,,,,,,,1,2031,40,,41.59725793,,,,,,,,,BBPIG,57,Ovenstädt,Schaltanlage Ovenstädt,58.06,100,8.939692565631868 52.40303328706645,Eickum,Eickum,8.571446947612305 52.10524367125356,41.59725793,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.571446947612305 52.10524367125356, Stromtragfähigkeit 4000A,8.571446947612305 52.10524367125356,,Eickum
P135,29454,31053,,,AC,,,,,,,,,1,2031,40,,,,,,,,,,,BBPIG,57,Eickum,Eickum,100,,8.571446947612305 52.10524367125356, Bechterdissen,,,13.25482769,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.659214623379542 51.9991169566767, Stromtragfähigkeit 4000A,8.659214623379542 51.9991169566767,,Bechterdissen
P150,29455,,,,AC,,,,,,,,,1,2029,40,,,3,,,,,,,,BBPIG,44,Schraplau / Obhausen,,,,,Wolkramshausen,,,166.6371116,380,,Errichtung einer Leitung: Ersatz- neubau,10.734669450629001 51.44018679015725,10.734669450629001 51.44018679015725,,,Schalthaus 1
P150,29456,34108,33753,,AC,,,,,,,,,1,2029,40,,56.15151428,3,,,,,,,,BBPIG,44,Wolkramshausen,Wolkramshausen,100,62.5,10.734669450629001 51.44018679015725,Vieselbach,Umspannwerk Vieselbach,11.12324628496046 50.99837545149305,56.15151428,380,,Errichtung einer Leitung: Ersatz- neubau,11.12324628496046 50.99837545149305,11.12324628496046 50.99837545149305,,,Umspannwerk Zell
P159,29457,33900,,,AC,,,,,,,,,1,2029,40,,,3,,,,,,,,BBPIG,67,Bürstadt,Station Bürstadt,66.67,,8.419373160819056 49.63371907511068,Punkt Roxheim,,,191.3944585,380,,Errichtung einer Leitung: Par- allelneubau,6.790562844220094 51.00238834150748,6.790562844220094 51.00238834150748,,,Station Pulheim
P159,29458,,,,AC,,,,,,,,,1,2029,40,,,3,,,,,,,,BBPIG,67,Punkt Roxheim,,,,,BASF,,,11.71628356,380,,Errichtung einer Leitung: Neubau in neuer Trasse,8.40828877363479 49.528623522017185,8.40828877363479 49.528623522017185,,,Station Pulheim
P159,29459,,,,AC,,,,,,,,,1,2029,40,,,3,,,,,,,,BBPIG,67,Punkt Roxheim,,,,,BASF,,,200.4341222,380,,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.40828877363479 49.528623522017185,8.40828877363479 49.528623522017185,,,Station Pulheim
P161,29460,32221,32218,,AC,,,,,,,,,1,2028,40,,3.321064448,,,,,,,,,BBPIG,66,Großkrotzenburg,Großkrotzenburg,100,60,8.958708591309906 50.0826077912028,Dettingen,Umspannwerk Dettingen,8.98950736865504 50.060279806392764,3.321064448,380,,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.98950736865504 50.060279806392764,8.98950736865504 50.060279806392764,,,Umspannstationen
P161,29461,32218,30972,,AC,,,,,,,,,1,2028,40,,18.25571108,,,,,,,,,BBPIG,66,Dettingen,Umspannwerk Dettingen,60,57.14,8.98950736865504 50.060279806392764,Urberach,Umspannwerk Urberach,8.772275034667414 49.974574340406285,18.25571108,380,,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.772275034667414 49.974574340406285,8.772275034667414 49.974574340406285,,,Umspannwerk Zell
P170,29462,32533,32815,,AC,,,,,,,,,1,,40,,18.74224287,,,,,,,,,TYNDP,244,Uchtelfangen,Umspannwerk Uchtelfangen,66.67,50,6.996454674906002 49.37541496021159,Ensdorf,Umspannanlage Ensdorf,6.773207879811455 49.2910742139778,18.74224287,380,,"Änderung oder Erweiterung einer Leitung:
Zu- oder Umbeseilung",6.773207879811455 49.2910742139778,6.773207879811455 49.2910742139778,,,Umspannwerk Zell
P170,29463,32815,,,AC,,,,,,,,,1,,40,,,,,,,,,,,TYNDP,244,Ensdorf,Umspannanlage Ensdorf,50,,6.773207879811455 49.2910742139778,Bundesgrenze (FR),,,182.6844341,380,,"Änderung oder Erweiterung einer Leitung:
Zu- oder Umbeseilung",9.165097725524976 48.81440926618144,9.165097725524976 48.81440926618144,,,Umspannwerk Bludenzer Straße
P175,29464,,,,AC,,,,,,,,,1,2029,40,,,6,,,,,,,,BBPIG,73,Wilhelmshaven 2,,,,,Fedderwarden,,,482.8688106,380,2629.6MVA,Errichtung einer Leitung: Neubau in neuer Trasse,8.063672455328268 53.55578092463257,8.063672455328268 53.55578092463257,,,Umspannwerk Kraftwerk Wilhelmshaven
P175,29465,,,,AC,,,,,,,,,1,2029,40,,,6,,,,,,,,BBPIG,73,Wilhelmshaven 2,,,,,Conneforde,,,26.54136207,380,2629.6MVA,Errichtung einer Leitung: Ersatz- neubau,8.052813201940419 53.33191378148668,8.052813201940419 53.33191378148668,,,Umspannwerk Kraftwerk Wilhelmshaven
P176,29466,34709,,,AC,,,,,,,,,1,2026,40,,,3,,,,,,,,BBPIG,72,Eichstetten,380-kV-Umspannwerk Eichstetten,53.66,,7.753495510341039 48.09935573343809,Bundesgrenze [FR],,,131.2340738,380,,Errichtung einer Leitung: Ersatz- neubau,9.165097725524976 48.81440926618144,9.165097725524976 48.81440926618144,,,Umspannwerk Bludenzer Straße
P200,29467,,,,AC,,,,,,,,,1,2027,40,,,6,,,,,,,,BBPIG,74,Punkt Blatzheim,,,,,Oberzier,,,322.2796598,380,,Errichtung einer Leitung: Ersatz- neubau,6.457700440405455 50.87149029041084,6.457700440405455 50.87149029041084,,,Station Pulheim
P204,29468,31715,,,AC,,,,,,,,,1,230,40,,,3,,,,,,,,TYNDP,231,Tiengen,Tiengen,100,,8.258827663264396 47.6342088867097,Bundesgrenze (CH),,,147.4967712,380,,"Errichtung einer Leitung:
Ersatzneubau",9.165097725524976 48.81440926618144,9.165097725524976 48.81440926618144,,,Umspannwerk Bludenzer Straße
P206,29469,31240,,,AC,,,,,,,,,1,2032,40,,,6,,,,,,,,BBPIG,23,Herbertingen,Umspannwerk Herbertingen,66.67,,9.425344076806475 48.06443972503238,Kreis Konstanz ,,,175.2102826,380,,Errichtung einer Leitung: Ersatz- neubau,11.727421481025022 48.40777764876781,11.727421481025022 48.40777764876781,,,Umspannwerk Freising/West
P206,29470,,,,AC,,,,,,,,,1,2032,40,,,6,,,,,,,,BBPIG,23,Kreis Konstanz ,,,,,Beuren,,,50.96736836,380,,Errichtung einer Leitung: Ersatz- neubau,8.861525797588994 47.80643535471784,8.861525797588994 47.80643535471784,,,Umspannwerk Freising/West
P206,29471,33333,,,AC,,,,,,,,,1,2032,40,,,6,,,,,,,,BBPIG,23,Beuren,Beuren,100,,8.861525797588994 47.80643535471784,Gurtweil / Tiengen,,,590.1426941,380,,Errichtung einer Leitung: Ersatz- neubau,8.758442789588218 53.111266394992,8.758442789588218 53.111266394992,,,Gröpelingen
P211,29472,,,,AC,,,,,,,,,1,2031,40,,,,,,,,,,,BBPIG,65,Gießen / Nord,,,,,Karben,,,266.6112133,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,8.809948917696808 50.203566664751136,Stromtragfähigkeit 4000A,8.809948917696808 50.203566664751136,,Gießen/Ost
P212,29473,33550,31084,,AC,,,,,,,,,1,2040,40,,64.21599798,,,,,,,,,,,Landesbergen,Wasserkraftwerk Landesbergen,60,100,9.108750523657129 52.577399355419985,Grohnde,Grohnde,9.390175306207366 52.02668689009703,64.21599798,380,2629.6MVA,Änderung oder Erweiterung einer Leitung: Zu- oder Umbe- seilung,9.390175306207366 52.02668689009703,Stromtragfähigkeit 4000A,9.390175306207366 52.02668689009703,,Wasserkraftwerk Landesbergen
