bus_id,lon,lat,point,polygon,voltage,power_type,substation,osm_id,osm_www,frequency,subst_name,ref,operator,dbahn,status
32550,13.412774290636978,52.871503101847765,0101000020E6100000B2D4DD2657D32A403C66E4698D6F4A40,0103000020E6100000010000000700000097F49C9905D32A400DF5846D8B6F4A40D09E81470AD32A400D16ABA9876F4A40AA543F259DD32A407E9545A9846F4A40E940D653ABD32A4035CCE3C2926F4A40E4E324DE4BD32A40FDF468F2946F4A4021F58D9E11D32A40334AAA48966F4A4097F49C9905D32A400DF5846D8B6F4A40,110000,substation,distribution,w55251124,http://www.osm.org/way/55251124,50,Liebenwalde,NA,EON_edis,no,1
32551,8.072596211460668,48.624022260216606,0101000020E6100000FB12A4542B2520409CCD1FF6DF4F4840,0103000020E61000000100000006000000717BDD7DE9242040E2ECBCACE44F48403695456117252040366FB0A0D54F4840C4B70B282F252040DB3D5483D54F48400F4AF3226E252040EE53D5D9DA4F4840379C436337252040894B02F3EB4F4840717BDD7DE9242040E2ECBCACE44F4840,110000,substation,NA,w55380550,http://www.osm.org/way/55380550,NA,SÜWAG,NA,SÜWAG,no,1
32552,12.355196542228262,52.52726072529587,0101000020E61000009B0B3952DCB5284035CE89477D434A40,0103000020E61000000100000008000000E514788258B528400955802678434A407AA9D898D7B52840B9E352826A434A405D7F5C2C56B628409A8729C885434A4011560850F8B5284063C0A8DB8F434A404E10D0D8F2B528406FB5D07190434A402085A1C49DB52840FDDB8C1B7E434A40456172FE81B5284010DFE91681434A40E514788258B528400955802678434A40,110000,substation,distribution,w55562108,http://www.osm.org/way/55562108,NA,Premnitz,Pre,e.dis,no,1
32553,11.987944701034525,52.690433343935496,0101000020E61000004A664AE3D3F92740AC22AC1E60584A40,0103000020E61000000100000007000000C6FFD3C386F92740DDA210FF66584A40E38519BF95F92740056EB5E056584A400C78F41A16FA2740EA391C4A59584A40D15790662CFA2740A8BA1F495A584A40938ECDE90DFA2740DE046DBA65584A40E1B20A9B01FA274007BA29D269584A40C6FFD3C386F92740DDA210FF66584A40,110000,substation,distribution,w55570888,http://www.osm.org/way/55570888,50,Arneburg,Arbg,HSN,no,1
35638,11.975132628349593,52.70969449519549,0101000020E61000004D0C789544F327400882EB44D75A4A40,0103000020E610000001000000070000004A5DD7D41EF32740149D2043D85A4A4089BCF61620F327407ADCCD40D15A4A4002379C4363F32740878A87E4D05A4A409DE1BCEE63F32740FCE64D32DE5A4A40D6FA22A12DF327404BE5A835DE5A4A40B14C1AFE2EF327402F0D0163D85A4A404A5DD7D41EF32740149D2043D85A4A40,110000,substation,distribution,w55570892,http://www.osm.org/way/55570892,50,Ellingen,Elli,EON_edis,no,1
32554,10.287153524279704,47.70941629224412,0101000020E6100000C96C67C90593244013382F27CEDA4740,0103000020E610000001000000070000009091FD3DC2922440F9A13825C5DA4740E934C126219324403C63B422C5DA4740E860A2E65093244026556342CCDA47404164ECDF50932440D84152E9CCDA4740728C648F509324407048CA60D6DA47405417F032C392244052A5E826D6DA47409091FD3DC2922440F9A13825C5DA4740,110000,substation,NA,w55592765,http://www.osm.org/way/55592765,NA,Umspannwerk Kempten-West,NA,Allgäuer Überlandwerk,no,1
32555,13.981884015579961,53.498585172944274,0101000020E61000001EC36E80B9F62B40780892A3D1BF4A40,0103000020E6100000010000000C000000222823D346F62B40ADADFF44D1BF4A4069AA27F38FF62B40B47A1AA6C7BF4A40F714A529A7F62B407A626956C7BF4A40CAF6216FB9F62B407D956A70C7BF4A408311A04BDDF62B40487E3522CEBF4A40BA420E000BF72B40FC0C3B02C9BF4A40600CF67013F72B40191279F7C7BF4A405ACE4AFF37F72B4088531EF8CEBF4A408A4F4BBDB8F62B4075DA0E72DEBF4A407711A62897F62B4029CB700DD8BF4A4097303FDC7AF62B40E8B5CDB9DBBF4A40222823D346F62B40ADADFF44D1BF4A40,110000,substation,distribution,w55634964,http://www.osm.org/way/55634964,50,Umspannwerk Ruhleben,NA,EON_edis,no,1
35405,14.065270260957192,53.4914692107881,0101000020E6100000D06C881A6B212C40B4A98D76E8BE4A40,0103000020E61000000100000007000000BD7559A725212C40376D294CDFBE4A40F6590AED41212C4007AD45CBDCBE4A40993EE02648212C406C105A85DEBE4A40C6D0FB1065212C404EE341DFDDBE4A40300109D4AC212C408BB352C8F0BE4A4060257A747E212C40CF39033EF5BE4A40BD7559A725212C40376D294CDFBE4A40,110000,substation,NA,w55635103,http://www.osm.org/way/55635103,50,NA,NA,NA,no,1
32556,14.212411817487723,53.449647323286975,0101000020E610000092C9E23DC16C2C403120220B8EB94A40,0103000020E610000001000000060000009EA63BF4826C2C40D8FE3F7A8AB94A40FC1F1620C06C2C404CA4EFAB83B94A40C48B2A68FF6C2C400DB26A9791B94A40FC1F1620C06C2C4034FF928098B94A4059294EFFA36C2C4070BF927C91B94A409EA63BF4826C2C40D8FE3F7A8AB94A40,110000,substation,distribution,w55635105,http://www.osm.org/way/55635105,50,Löcknitz,NA,E.ON edis AG,no,1
32557,12.733150649999999,52.32303774909533,0101000020E61000001095A1855F77294073DE0B4D59294A40,0103000020E61000000100000005000000B4B7A51F1E772940E37674DD5B294A40BF7ADCB75A7729401DA19A024F294A406C729DEBA07729400346A3BC56294A4062AF665364772940CC1B7D9763294A40B4B7A51F1E772940E37674DD5B294A40,110000,substation,distribution,w55694205,http://www.osm.org/way/55694205,50,Lehnin,NA,EON_edis,no,1
